"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.8.56","RowBinaryWithDefaults",1,0,0,0,1
"25.4.8.56","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","RawWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","JSONCompactStringsEachRow",1,1,1,1,1
"25.4.8.56","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.4.8.56","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","JSONCompactEachRow",1,1,1,1,1
"25.4.8.56","TSKV",1,1,1,1,1
"25.4.8.56","Avro",1,1,0,0,0
"25.4.8.56","JSONEachRow",1,1,1,1,1
"25.4.8.56","Pretty",0,1,0,0,1
"25.4.8.56","TSVRawWithNames",1,1,1,1,1
"25.4.8.56","TabSeparatedRaw",1,1,1,1,1
"25.4.8.56","Regexp",1,0,1,0,1
"25.4.8.56","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","MySQLWire",0,1,0,0,0
"25.4.8.56","CSVWithNames",1,1,1,1,1
"25.4.8.56","Raw",1,1,1,1,1
"25.4.8.56","TabSeparatedRawWithNames",1,1,1,1,1
"25.4.8.56","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.4.8.56","JSONCompact",1,1,0,1,1
"25.4.8.56","CSV",1,1,1,1,1
"25.4.8.56","JSONCompactEachRowWithNames",1,1,1,1,1
"25.4.8.56","TSVWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","TabSeparatedWithNames",1,1,1,1,1
"25.4.8.56","TabSeparated",1,1,1,1,1
"25.4.8.56","TSVWithNames",1,1,1,1,1
