"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.9.14","JSONAsString",1,0,1,0,1
"25.5.9.14","CustomSeparatedWithNames",1,1,0,1,1
"25.5.9.14","CustomSeparated",1,1,0,1,1
"25.5.9.14","BSONEachRow",1,1,1,1,0
"25.5.9.14","Template",1,1,0,0,1
"25.5.9.14","XML",0,1,0,1,1
"25.5.9.14","ProtobufList",1,1,0,0,0
"25.5.9.14","ProtobufSingle",1,1,0,0,0
"25.5.9.14","JSONColumnsWithMetadata",1,1,0,0,1
"25.5.9.14","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","Npy",1,1,0,0,0
"25.5.9.14","TemplateIgnoreSpaces",1,0,0,0,1
"25.5.9.14","JSONCompactColumns",1,1,0,0,1
"25.5.9.14","JSONColumns",1,1,0,0,1
"25.5.9.14","ArrowStream",1,1,0,0,0
"25.5.9.14","JSONObjectEachRow",1,1,0,1,1
"25.5.9.14","NDJSON",1,1,1,1,1
"25.5.9.14","PrettyNDJSON",0,1,0,1,1
"25.5.9.14","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.5.9.14","PrettyJSONLines",0,1,0,1,1
"25.5.9.14","CSVWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","ORC",1,1,1,0,0
"25.5.9.14","Protobuf",1,1,0,0,0
"25.5.9.14","PrettyJSONEachRow",0,1,0,1,1
"25.5.9.14","JSONStrings",0,1,0,1,1
"25.5.9.14","JSON",1,1,0,1,1
"25.5.9.14","RawWithNames",1,1,1,1,1
"25.5.9.14","MsgPack",1,1,0,1,0
"25.5.9.14","LineAsStringWithNames",0,1,0,1,1
"25.5.9.14","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.5.9.14","LineAsString",1,1,1,1,1
"25.5.9.14","RowBinaryWithNames",1,1,0,1,0
"25.5.9.14","RowBinary",1,1,0,1,0
"25.5.9.14","SQLInsert",0,1,0,0,1
"25.5.9.14","Native",1,1,0,0,0
"25.5.9.14","Prometheus",0,1,0,0,1
"25.5.9.14","TSVRaw",1,1,1,1,1
"25.5.9.14","JSONLines",1,1,1,1,1
"25.5.9.14","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.5.9.14","JSONAsObject",1,0,1,0,1
"25.5.9.14","HiveText",1,0,1,0,1
"25.5.9.14","RowBinaryWithDefaults",1,0,0,0,1
"25.5.9.14","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","RawWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","JSONCompactStringsEachRow",1,1,1,1,1
"25.5.9.14","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.5.9.14","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","JSONCompactEachRow",1,1,1,1,1
"25.5.9.14","TSKV",1,1,1,1,1
"25.5.9.14","Avro",1,1,0,0,0
"25.5.9.14","JSONEachRow",1,1,1,1,1
"25.5.9.14","Pretty",0,1,0,0,1
"25.5.9.14","TSVRawWithNames",1,1,1,1,1
"25.5.9.14","TabSeparatedRaw",1,1,1,1,1
"25.5.9.14","Regexp",1,0,1,0,1
"25.5.9.14","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","MySQLWire",0,1,0,0,0
"25.5.9.14","CSVWithNames",1,1,1,1,1
"25.5.9.14","Raw",1,1,1,1,1
"25.5.9.14","TabSeparatedRawWithNames",1,1,1,1,1
"25.5.9.14","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.5.9.14","JSONCompact",1,1,0,1,1
"25.5.9.14","CSV",1,1,1,1,1
"25.5.9.14","JSONCompactEachRowWithNames",1,1,1,1,1
"25.5.9.14","TSVWithNamesAndTypes",1,1,1,1,1
"25.5.9.14","TabSeparatedWithNames",1,1,1,1,1
"25.5.9.14","TabSeparated",1,1,1,1,1
"25.5.9.14","TSVWithNames",1,1,1,1,1
