"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.6.56","ORC",1,1,0,0,0
"25.3.6.56","Protobuf",1,1,0,0,0
"25.3.6.56","PrettyJSONEachRow",0,1,0,1,1
"25.3.6.56","JSONStrings",0,1,0,1,1
"25.3.6.56","JSON",1,1,0,1,1
"25.3.6.56","RawWithNames",1,1,1,1,1
"25.3.6.56","MsgPack",1,1,0,1,0
"25.3.6.56","LineAsStringWithNames",0,1,0,1,1
"25.3.6.56","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.3.6.56","LineAsString",1,1,1,1,1
"25.3.6.56","RowBinaryWithNames",1,1,0,1,0
"25.3.6.56","RowBinary",1,1,0,1,0
"25.3.6.56","SQLInsert",0,1,0,0,1
"25.3.6.56","Native",1,1,0,0,0
"25.3.6.56","Prometheus",0,1,0,0,1
"25.3.6.56","TSVRaw",1,1,1,1,1
"25.3.6.56","JSONLines",1,1,1,1,1
"25.3.6.56","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.3.6.56","JSONAsObject",1,0,1,0,1
"25.3.6.56","HiveText",1,0,1,0,1
"25.3.6.56","RowBinaryWithDefaults",1,0,0,0,1
"25.3.6.56","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","RawWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","JSONCompactStringsEachRow",1,1,1,1,1
"25.3.6.56","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.3.6.56","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","JSONCompactEachRow",1,1,1,1,1
"25.3.6.56","TSKV",1,1,1,1,1
"25.3.6.56","Avro",1,1,0,0,0
"25.3.6.56","JSONEachRow",1,1,1,1,1
"25.3.6.56","Pretty",0,1,0,0,1
"25.3.6.56","TSVRawWithNames",1,1,1,1,1
"25.3.6.56","TabSeparatedRaw",1,1,1,1,1
"25.3.6.56","Regexp",1,0,1,0,1
"25.3.6.56","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","MySQLWire",0,1,0,0,0
"25.3.6.56","CSVWithNames",1,1,1,1,1
"25.3.6.56","Raw",1,1,1,1,1
"25.3.6.56","TabSeparatedRawWithNames",1,1,1,1,1
"25.3.6.56","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.3.6.56","JSONCompact",1,1,0,1,1
"25.3.6.56","CSV",1,1,1,1,1
"25.3.6.56","JSONCompactEachRowWithNames",1,1,1,1,1
"25.3.6.56","TSVWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","TabSeparatedWithNames",1,1,1,1,1
"25.3.6.56","TabSeparated",1,1,1,1,1
"25.3.6.56","TSVWithNames",1,1,1,1,1
