"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.1.2782","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.5.1.2782","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.5.1.2782","PrettySpace",0,1,0,0,1
"25.5.1.2782","Arrow",1,1,0,0,0
"25.5.1.2782","JSONAsString",1,0,1,0,1
"25.5.1.2782","CustomSeparatedWithNames",1,1,0,1,1
"25.5.1.2782","CustomSeparated",1,1,0,1,1
"25.5.1.2782","BSONEachRow",1,1,1,1,0
"25.5.1.2782","Template",1,1,0,0,1
"25.5.1.2782","XML",0,1,0,1,1
"25.5.1.2782","ProtobufList",1,1,0,0,0
"25.5.1.2782","ProtobufSingle",1,1,0,0,0
"25.5.1.2782","JSONColumnsWithMetadata",1,1,0,0,1
"25.5.1.2782","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","Npy",1,1,0,0,0
"25.5.1.2782","TemplateIgnoreSpaces",1,0,0,0,1
"25.5.1.2782","JSONCompactColumns",1,1,0,0,1
"25.5.1.2782","JSONColumns",1,1,0,0,1
"25.5.1.2782","ArrowStream",1,1,0,0,0
"25.5.1.2782","JSONObjectEachRow",1,1,0,1,1
"25.5.1.2782","NDJSON",1,1,1,1,1
"25.5.1.2782","PrettyNDJSON",0,1,0,1,1
"25.5.1.2782","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.5.1.2782","PrettyJSONLines",0,1,0,1,1
"25.5.1.2782","CSVWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","ORC",1,1,1,0,0
"25.5.1.2782","Protobuf",1,1,0,0,0
"25.5.1.2782","PrettyJSONEachRow",0,1,0,1,1
"25.5.1.2782","JSONStrings",0,1,0,1,1
"25.5.1.2782","JSON",1,1,0,1,1
"25.5.1.2782","RawWithNames",1,1,1,1,1
"25.5.1.2782","MsgPack",1,1,0,1,0
"25.5.1.2782","LineAsStringWithNames",0,1,0,1,1
"25.5.1.2782","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.5.1.2782","LineAsString",1,1,1,1,1
"25.5.1.2782","RowBinaryWithNames",1,1,0,1,0
"25.5.1.2782","RowBinary",1,1,0,1,0
"25.5.1.2782","SQLInsert",0,1,0,0,1
"25.5.1.2782","Native",1,1,0,0,0
"25.5.1.2782","Prometheus",0,1,0,0,1
"25.5.1.2782","TSVRaw",1,1,1,1,1
"25.5.1.2782","JSONLines",1,1,1,1,1
"25.5.1.2782","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.5.1.2782","JSONAsObject",1,0,1,0,1
"25.5.1.2782","HiveText",1,0,1,0,1
"25.5.1.2782","RowBinaryWithDefaults",1,0,0,0,1
"25.5.1.2782","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","RawWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","JSONCompactStringsEachRow",1,1,1,1,1
"25.5.1.2782","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.5.1.2782","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","JSONCompactEachRow",1,1,1,1,1
"25.5.1.2782","TSKV",1,1,1,1,1
"25.5.1.2782","Avro",1,1,0,0,0
"25.5.1.2782","JSONEachRow",1,1,1,1,1
"25.5.1.2782","Pretty",0,1,0,0,1
"25.5.1.2782","TSVRawWithNames",1,1,1,1,1
"25.5.1.2782","TabSeparatedRaw",1,1,1,1,1
"25.5.1.2782","Regexp",1,0,1,0,1
"25.5.1.2782","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","MySQLWire",0,1,0,0,0
"25.5.1.2782","CSVWithNames",1,1,1,1,1
"25.5.1.2782","Raw",1,1,1,1,1
"25.5.1.2782","TabSeparatedRawWithNames",1,1,1,1,1
"25.5.1.2782","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.5.1.2782","JSONCompact",1,1,0,1,1
"25.5.1.2782","CSV",1,1,1,1,1
"25.5.1.2782","JSONCompactEachRowWithNames",1,1,1,1,1
"25.5.1.2782","TSVWithNamesAndTypes",1,1,1,1,1
"25.5.1.2782","TabSeparatedWithNames",1,1,1,1,1
"25.5.1.2782","TabSeparated",1,1,1,1,1
"25.5.1.2782","TSVWithNames",1,1,1,1,1
