"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.2.47","JSONObjectEachRow",1,1,0,1,1
"25.5.2.47","NDJSON",1,1,1,1,1
"25.5.2.47","PrettyNDJSON",0,1,0,1,1
"25.5.2.47","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.5.2.47","PrettyJSONLines",0,1,0,1,1
"25.5.2.47","CSVWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","ORC",1,1,1,0,0
"25.5.2.47","Protobuf",1,1,0,0,0
"25.5.2.47","PrettyJSONEachRow",0,1,0,1,1
"25.5.2.47","JSONStrings",0,1,0,1,1
"25.5.2.47","JSON",1,1,0,1,1
"25.5.2.47","RawWithNames",1,1,1,1,1
"25.5.2.47","MsgPack",1,1,0,1,0
"25.5.2.47","LineAsStringWithNames",0,1,0,1,1
"25.5.2.47","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.5.2.47","LineAsString",1,1,1,1,1
"25.5.2.47","RowBinaryWithNames",1,1,0,1,0
"25.5.2.47","RowBinary",1,1,0,1,0
"25.5.2.47","SQLInsert",0,1,0,0,1
"25.5.2.47","Native",1,1,0,0,0
"25.5.2.47","Prometheus",0,1,0,0,1
"25.5.2.47","TSVRaw",1,1,1,1,1
"25.5.2.47","JSONLines",1,1,1,1,1
"25.5.2.47","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.5.2.47","JSONAsObject",1,0,1,0,1
"25.5.2.47","HiveText",1,0,1,0,1
"25.5.2.47","RowBinaryWithDefaults",1,0,0,0,1
"25.5.2.47","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","RawWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","JSONCompactStringsEachRow",1,1,1,1,1
"25.5.2.47","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.5.2.47","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","JSONCompactEachRow",1,1,1,1,1
"25.5.2.47","TSKV",1,1,1,1,1
"25.5.2.47","Avro",1,1,0,0,0
"25.5.2.47","JSONEachRow",1,1,1,1,1
"25.5.2.47","Pretty",0,1,0,0,1
"25.5.2.47","TSVRawWithNames",1,1,1,1,1
"25.5.2.47","TabSeparatedRaw",1,1,1,1,1
"25.5.2.47","Regexp",1,0,1,0,1
"25.5.2.47","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","MySQLWire",0,1,0,0,0
"25.5.2.47","CSVWithNames",1,1,1,1,1
"25.5.2.47","Raw",1,1,1,1,1
"25.5.2.47","TabSeparatedRawWithNames",1,1,1,1,1
"25.5.2.47","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.5.2.47","JSONCompact",1,1,0,1,1
"25.5.2.47","CSV",1,1,1,1,1
"25.5.2.47","JSONCompactEachRowWithNames",1,1,1,1,1
"25.5.2.47","TSVWithNamesAndTypes",1,1,1,1,1
"25.5.2.47","TabSeparatedWithNames",1,1,1,1,1
"25.5.2.47","TabSeparated",1,1,1,1,1
"25.5.2.47","TSVWithNames",1,1,1,1,1
