"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.12.8","JSONColumnsWithMetadata",1,1,0,0,1
"25.3.12.8","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","Npy",1,1,0,0,0
"25.3.12.8","TemplateIgnoreSpaces",1,0,0,0,1
"25.3.12.8","JSONCompactColumns",1,1,0,0,1
"25.3.12.8","JSONColumns",1,1,0,0,1
"25.3.12.8","ArrowStream",1,1,0,0,0
"25.3.12.8","JSONObjectEachRow",1,1,0,1,1
"25.3.12.8","NDJSON",1,1,1,1,1
"25.3.12.8","PrettyNDJSON",0,1,0,1,1
"25.3.12.8","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.3.12.8","PrettyJSONLines",0,1,0,1,1
"25.3.12.8","CSVWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","ORC",1,1,0,0,0
"25.3.12.8","Protobuf",1,1,0,0,0
"25.3.12.8","PrettyJSONEachRow",0,1,0,1,1
"25.3.12.8","JSONStrings",0,1,0,1,1
"25.3.12.8","JSON",1,1,0,1,1
"25.3.12.8","RawWithNames",1,1,1,1,1
"25.3.12.8","MsgPack",1,1,0,1,0
"25.3.12.8","LineAsStringWithNames",0,1,0,1,1
"25.3.12.8","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.3.12.8","LineAsString",1,1,1,1,1
"25.3.12.8","RowBinaryWithNames",1,1,0,1,0
"25.3.12.8","RowBinary",1,1,0,1,0
"25.3.12.8","SQLInsert",0,1,0,0,1
"25.3.12.8","Native",1,1,0,0,0
"25.3.12.8","Prometheus",0,1,0,0,1
"25.3.12.8","TSVRaw",1,1,1,1,1
"25.3.12.8","JSONLines",1,1,1,1,1
"25.3.12.8","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.3.12.8","JSONAsObject",1,0,1,0,1
"25.3.12.8","HiveText",1,0,1,0,1
"25.3.12.8","RowBinaryWithDefaults",1,0,0,0,1
"25.3.12.8","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","RawWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","JSONCompactStringsEachRow",1,1,1,1,1
"25.3.12.8","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.3.12.8","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","JSONCompactEachRow",1,1,1,1,1
"25.3.12.8","TSKV",1,1,1,1,1
"25.3.12.8","Avro",1,1,0,0,0
"25.3.12.8","JSONEachRow",1,1,1,1,1
"25.3.12.8","Pretty",0,1,0,0,1
"25.3.12.8","TSVRawWithNames",1,1,1,1,1
"25.3.12.8","TabSeparatedRaw",1,1,1,1,1
"25.3.12.8","Regexp",1,0,1,0,1
"25.3.12.8","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","MySQLWire",0,1,0,0,0
"25.3.12.8","CSVWithNames",1,1,1,1,1
"25.3.12.8","Raw",1,1,1,1,1
"25.3.12.8","TabSeparatedRawWithNames",1,1,1,1,1
"25.3.12.8","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.3.12.8","JSONCompact",1,1,0,1,1
"25.3.12.8","CSV",1,1,1,1,1
"25.3.12.8","JSONCompactEachRowWithNames",1,1,1,1,1
"25.3.12.8","TSVWithNamesAndTypes",1,1,1,1,1
"25.3.12.8","TabSeparatedWithNames",1,1,1,1,1
"25.3.12.8","TabSeparated",1,1,1,1,1
"25.3.12.8","TSVWithNames",1,1,1,1,1
