"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.7.66","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.4.7.66","PrettyJSONLines",0,1,0,1,1
"25.4.7.66","CSVWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","ORC",1,1,1,0,0
"25.4.7.66","Protobuf",1,1,0,0,0
"25.4.7.66","PrettyJSONEachRow",0,1,0,1,1
"25.4.7.66","JSONStrings",0,1,0,1,1
"25.4.7.66","JSON",1,1,0,1,1
"25.4.7.66","RawWithNames",1,1,1,1,1
"25.4.7.66","MsgPack",1,1,0,1,0
"25.4.7.66","LineAsStringWithNames",0,1,0,1,1
"25.4.7.66","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.4.7.66","LineAsString",1,1,1,1,1
"25.4.7.66","RowBinaryWithNames",1,1,0,1,0
"25.4.7.66","RowBinary",1,1,0,1,0
"25.4.7.66","SQLInsert",0,1,0,0,1
"25.4.7.66","Native",1,1,0,0,0
"25.4.7.66","Prometheus",0,1,0,0,1
"25.4.7.66","TSVRaw",1,1,1,1,1
"25.4.7.66","JSONLines",1,1,1,1,1
"25.4.7.66","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.4.7.66","JSONAsObject",1,0,1,0,1
"25.4.7.66","HiveText",1,0,1,0,1
"25.4.7.66","RowBinaryWithDefaults",1,0,0,0,1
"25.4.7.66","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","RawWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","JSONCompactStringsEachRow",1,1,1,1,1
"25.4.7.66","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.4.7.66","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","JSONCompactEachRow",1,1,1,1,1
"25.4.7.66","TSKV",1,1,1,1,1
"25.4.7.66","Avro",1,1,0,0,0
"25.4.7.66","JSONEachRow",1,1,1,1,1
"25.4.7.66","Pretty",0,1,0,0,1
"25.4.7.66","TSVRawWithNames",1,1,1,1,1
"25.4.7.66","TabSeparatedRaw",1,1,1,1,1
"25.4.7.66","Regexp",1,0,1,0,1
"25.4.7.66","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","MySQLWire",0,1,0,0,0
"25.4.7.66","CSVWithNames",1,1,1,1,1
"25.4.7.66","Raw",1,1,1,1,1
"25.4.7.66","TabSeparatedRawWithNames",1,1,1,1,1
"25.4.7.66","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.4.7.66","JSONCompact",1,1,0,1,1
"25.4.7.66","CSV",1,1,1,1,1
"25.4.7.66","JSONCompactEachRowWithNames",1,1,1,1,1
"25.4.7.66","TSVWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","TabSeparatedWithNames",1,1,1,1,1
"25.4.7.66","TabSeparated",1,1,1,1,1
"25.4.7.66","TSVWithNames",1,1,1,1,1
