"ch_version","name","description","allow_readonly"
"26.1.12.23","mergeTreeAnalyzeIndexesUUID","Internal function for index analysis",1
"26.1.12.23","numbers_mt","",1
"26.1.12.23","mergeTreeIndex","Represents the contents of index and marks files of MergeTree tables. It can be used for introspection",1
"26.1.12.23","paimonS3","The table function can be used to read the Paimon table stored on S3 object store.",0
"26.1.12.23","generateRandom","",1
"26.1.12.23","merge","Creates a temporary Merge table. The structure will be derived from underlying tables by using a union of their columns and by deriving common types.",1
"26.1.12.23","url","",0
"26.1.12.23","zeros_mt","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros`, this table function is using multiple threads for data generation, according to the `max_threads` setting.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using multiple threads.
                See also the `system.zeros` table.",0
"26.1.12.23","executable","",0
"26.1.12.23","fuzzJSON","Perturbs a JSON string with random variations.",1
"26.1.12.23","deltaLakeS3","The table function can be used to read the DeltaLake table stored on S3.",0
"26.1.12.23","urlCluster","",0
"26.1.12.23","fileCluster","This table function is used for distributed reading of files in cluster nodes filesystems.",0
"26.1.12.23","values","",1
"26.1.12.23","file","",0
"26.1.12.23","timeSeriesSelector","Reads time series from a specified TimeSeries table.",0
"26.1.12.23","redis","",0
"26.1.12.23","zeros","
                Generates a stream of zeros (a table with one column 'zero' of type 'UInt8') of specified size.
                This table function is used in performance tests, where you want to spend as little time as possible to data generation while testing some other parts of queries.
                In contrast to the `zeros_mt`, this table function is using single thread for data generation.
                Example:
                [example:1]
                This query will test the speed of `randomPrintableASCII` function using single thread.
                See also the `system.zeros_mt` table.",0
"26.1.12.23","mergeTreeAnalyzeIndexes","Internal function for index analysis",1
"26.1.12.23","input","",0
"26.1.12.23","mysql","",0
"26.1.12.23","odbc","",0
"26.1.12.23","generateSeries","",1
"26.1.12.23","mongodb","Allows get data from MongoDB collection.",0
"26.1.12.23","generate_series","",1
"26.1.12.23","prometheusQuery","Evaluates a prometheus query using data from a specified TimeSeries table.",0
"26.1.12.23","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"26.1.12.23","sqlite","",0
"26.1.12.23","arrowFlight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
"26.1.12.23","cluster","",1
"26.1.12.23","paimonCluster","The table function can be used to read the Paimon table stored on store from disk in parallel for many nodes in a specified cluster.",0
"26.1.12.23","remoteSecure","",0
"26.1.12.23","numbers","",1
"26.1.12.23","azureBlobStorage","The table function can be used to read the data stored on Azure Blob Storage.",0
"26.1.12.23","prometheusQueryRange","Evaluates a prometheus query using data from a specified TimeSeries table over a range of timestamps.",0
"26.1.12.23","viewExplain","
                Returns result of EXPLAIN query.
                The function should not be called directly but can be invoked via `SELECT * FROM (EXPLAIN <query>)`.
                You can use this query to process the result of EXPLAIN further using SQL (e.g., in tests).
                Example:
                [example:1]
                ",0
"26.1.12.23","null","",1
"26.1.12.23","remote","",0
"26.1.12.23","arrowflight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
