"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.1.4165","JSONCompactEachRow",1,1,1,1,1
"25.1.1.4165","TSKV",1,1,1,1,1
"25.1.1.4165","Avro",1,1,0,0,0
"25.1.1.4165","JSONEachRow",1,1,1,1,1
"25.1.1.4165","Pretty",0,1,0,0,1
"25.1.1.4165","TSVRawWithNames",1,1,1,1,1
"25.1.1.4165","TabSeparatedRaw",1,1,1,1,1
"25.1.1.4165","Regexp",1,0,1,0,1
"25.1.1.4165","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","MySQLWire",0,1,0,0,0
"25.1.1.4165","CSVWithNames",1,1,1,1,1
"25.1.1.4165","Raw",1,1,1,1,1
"25.1.1.4165","TabSeparatedRawWithNames",1,1,1,1,1
"25.1.1.4165","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.1.1.4165","JSONCompact",1,1,0,1,1
"25.1.1.4165","CSV",1,1,1,1,1
"25.1.1.4165","CapnProto",1,1,0,0,0
"25.1.1.4165","JSONCompactEachRowWithNames",1,1,1,1,1
"25.1.1.4165","PostgreSQLWire",0,1,0,0,0
"25.1.1.4165","TSVWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","TabSeparatedWithNames",1,1,1,1,1
"25.1.1.4165","TabSeparated",1,1,1,1,1
"25.1.1.4165","TSVWithNames",1,1,1,1,1
