"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.6.5.41","JSONCompactEachRow",1,1,1,1,1
"25.6.5.41","TSKV",1,1,1,1,1
"25.6.5.41","Avro",1,1,0,0,0
"25.6.5.41","JSONEachRow",1,1,1,1,1
"25.6.5.41","Pretty",0,1,0,0,1
"25.6.5.41","TSVRawWithNames",1,1,1,1,1
"25.6.5.41","TabSeparatedRaw",1,1,1,1,1
"25.6.5.41","Regexp",1,0,1,0,1
"25.6.5.41","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.6.5.41","MySQLWire",0,1,0,0,0
"25.6.5.41","CSVWithNames",1,1,1,1,1
"25.6.5.41","Raw",1,1,1,1,1
"25.6.5.41","TabSeparatedRawWithNames",1,1,1,1,1
"25.6.5.41","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.6.5.41","JSONCompact",1,1,0,1,1
"25.6.5.41","CSV",1,1,1,1,1
"25.6.5.41","JSONCompactEachRowWithNames",1,1,1,1,1
"25.6.5.41","TSVWithNamesAndTypes",1,1,1,1,1
"25.6.5.41","TabSeparatedWithNames",1,1,1,1,1
"25.6.5.41","TabSeparated",1,1,1,1,1
"25.6.5.41","TSVWithNames",1,1,1,1,1
