"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.2.3","JSONCompactColumns",1,1,0,0,1
"25.1.2.3","JSONColumns",1,1,0,0,1
"25.1.2.3","ArrowStream",1,1,0,0,0
"25.1.2.3","JSONObjectEachRow",1,1,0,1,1
"25.1.2.3","NDJSON",1,1,1,1,1
"25.1.2.3","PrettyNDJSON",0,1,0,1,1
"25.1.2.3","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.1.2.3","PrettyJSONLines",0,1,0,1,1
"25.1.2.3","CSVWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","ORC",1,1,0,0,0
"25.1.2.3","Protobuf",1,1,0,0,0
"25.1.2.3","PrettyJSONEachRow",0,1,0,1,1
"25.1.2.3","JSONStrings",0,1,0,1,1
"25.1.2.3","JSON",1,1,0,1,1
"25.1.2.3","RawWithNames",1,1,1,1,1
"25.1.2.3","MsgPack",1,1,0,1,0
"25.1.2.3","LineAsStringWithNames",0,1,0,1,1
"25.1.2.3","LineAsString",1,1,1,1,1
"25.1.2.3","RowBinaryWithNames",1,1,0,1,0
"25.1.2.3","RowBinary",1,1,0,1,0
"25.1.2.3","SQLInsert",0,1,0,0,1
"25.1.2.3","Native",1,1,0,0,0
"25.1.2.3","Prometheus",0,1,0,0,1
"25.1.2.3","TSVRaw",1,1,1,1,1
"25.1.2.3","JSONLines",1,1,1,1,1
"25.1.2.3","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.1.2.3","JSONAsObject",1,0,1,0,1
"25.1.2.3","HiveText",1,0,1,0,1
"25.1.2.3","RowBinaryWithDefaults",1,0,0,0,1
"25.1.2.3","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","RawWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","JSONCompactStringsEachRow",1,1,1,1,1
"25.1.2.3","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.1.2.3","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","JSONCompactEachRow",1,1,1,1,1
"25.1.2.3","TSKV",1,1,1,1,1
"25.1.2.3","Avro",1,1,0,0,0
"25.1.2.3","JSONEachRow",1,1,1,1,1
"25.1.2.3","Pretty",0,1,0,0,1
"25.1.2.3","TSVRawWithNames",1,1,1,1,1
"25.1.2.3","TabSeparatedRaw",1,1,1,1,1
"25.1.2.3","Regexp",1,0,1,0,1
"25.1.2.3","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","MySQLWire",0,1,0,0,0
"25.1.2.3","CSVWithNames",1,1,1,1,1
"25.1.2.3","Raw",1,1,1,1,1
"25.1.2.3","TabSeparatedRawWithNames",1,1,1,1,1
"25.1.2.3","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.1.2.3","JSONCompact",1,1,0,1,1
"25.1.2.3","CSV",1,1,1,1,1
"25.1.2.3","CapnProto",1,1,0,0,0
"25.1.2.3","JSONCompactEachRowWithNames",1,1,1,1,1
"25.1.2.3","PostgreSQLWire",0,1,0,0,0
"25.1.2.3","TSVWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","TabSeparatedWithNames",1,1,1,1,1
"25.1.2.3","TabSeparated",1,1,1,1,1
"25.1.2.3","TSVWithNames",1,1,1,1,1
