"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.11.20","LineAsString",1,1,1,1,1
"25.3.11.20","RowBinaryWithNames",1,1,0,1,0
"25.3.11.20","RowBinary",1,1,0,1,0
"25.3.11.20","SQLInsert",0,1,0,0,1
"25.3.11.20","Native",1,1,0,0,0
"25.3.11.20","Prometheus",0,1,0,0,1
"25.3.11.20","TSVRaw",1,1,1,1,1
"25.3.11.20","JSONLines",1,1,1,1,1
"25.3.11.20","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.3.11.20","JSONAsObject",1,0,1,0,1
"25.3.11.20","HiveText",1,0,1,0,1
"25.3.11.20","RowBinaryWithDefaults",1,0,0,0,1
"25.3.11.20","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","RawWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","JSONCompactStringsEachRow",1,1,1,1,1
"25.3.11.20","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.3.11.20","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","JSONCompactEachRow",1,1,1,1,1
"25.3.11.20","TSKV",1,1,1,1,1
"25.3.11.20","Avro",1,1,0,0,0
"25.3.11.20","JSONEachRow",1,1,1,1,1
"25.3.11.20","Pretty",0,1,0,0,1
"25.3.11.20","TSVRawWithNames",1,1,1,1,1
"25.3.11.20","TabSeparatedRaw",1,1,1,1,1
"25.3.11.20","Regexp",1,0,1,0,1
"25.3.11.20","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","MySQLWire",0,1,0,0,0
"25.3.11.20","CSVWithNames",1,1,1,1,1
"25.3.11.20","Raw",1,1,1,1,1
"25.3.11.20","TabSeparatedRawWithNames",1,1,1,1,1
"25.3.11.20","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.3.11.20","JSONCompact",1,1,0,1,1
"25.3.11.20","CSV",1,1,1,1,1
"25.3.11.20","JSONCompactEachRowWithNames",1,1,1,1,1
"25.3.11.20","TSVWithNamesAndTypes",1,1,1,1,1
"25.3.11.20","TabSeparatedWithNames",1,1,1,1,1
"25.3.11.20","TabSeparated",1,1,1,1,1
"25.3.11.20","TSVWithNames",1,1,1,1,1
