"ch_version","name","description","allow_readonly"
"26.4.3.37","viewExplain","
                Returns result of EXPLAIN query.
                The function should not be called directly but can be invoked via `SELECT * FROM (EXPLAIN <query>)`.
                You can use this query to process the result of EXPLAIN further using SQL (e.g., in tests).
                Example:
                [example:1]
                ",0
"26.4.3.37","null","",1
"26.4.3.37","odbc","",0
"26.4.3.37","generateSeries","",1
"26.4.3.37","mongodb","Allows get data from MongoDB collection.",0
"26.4.3.37","generate_series","",1
"26.4.3.37","deltaLake","The table function can be used to read the DeltaLake table stored on S3, alias of deltaLakeS3.",0
"26.4.3.37","sqlite","",0
"26.4.3.37","arrowFlight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
"26.4.3.37","cluster","",1
"26.4.3.37","primes","Returns tables with a single UInt64 column `prime` containing prime numbers in ascending order, starting from 2.",1
"26.4.3.37","paimonCluster","The table function can be used to read the Paimon table stored on store from disk in parallel for many nodes in a specified cluster.",0
"26.4.3.37","remoteSecure","",0
"26.4.3.37","numbers","",1
"26.4.3.37","remote","",0
"26.4.3.37","arrowflight","Allows to perform queries on data exposed via an Apache Arrow Flight server.",0
