"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.5.42","RowBinary",1,1,0,1,0
"25.3.5.42","SQLInsert",0,1,0,0,1
"25.3.5.42","Native",1,1,0,0,0
"25.3.5.42","Prometheus",0,1,0,0,1
"25.3.5.42","TSVRaw",1,1,1,1,1
"25.3.5.42","JSONLines",1,1,1,1,1
"25.3.5.42","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.3.5.42","JSONAsObject",1,0,1,0,1
"25.3.5.42","HiveText",1,0,1,0,1
"25.3.5.42","RowBinaryWithDefaults",1,0,0,0,1
"25.3.5.42","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","RawWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","JSONCompactStringsEachRow",1,1,1,1,1
"25.3.5.42","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.3.5.42","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","JSONCompactEachRow",1,1,1,1,1
"25.3.5.42","TSKV",1,1,1,1,1
"25.3.5.42","Avro",1,1,0,0,0
"25.3.5.42","JSONEachRow",1,1,1,1,1
"25.3.5.42","Pretty",0,1,0,0,1
"25.3.5.42","TSVRawWithNames",1,1,1,1,1
"25.3.5.42","TabSeparatedRaw",1,1,1,1,1
"25.3.5.42","Regexp",1,0,1,0,1
"25.3.5.42","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","MySQLWire",0,1,0,0,0
"25.3.5.42","CSVWithNames",1,1,1,1,1
"25.3.5.42","Raw",1,1,1,1,1
"25.3.5.42","TabSeparatedRawWithNames",1,1,1,1,1
"25.3.5.42","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.3.5.42","JSONCompact",1,1,0,1,1
"25.3.5.42","CSV",1,1,1,1,1
"25.3.5.42","JSONCompactEachRowWithNames",1,1,1,1,1
"25.3.5.42","TSVWithNamesAndTypes",1,1,1,1,1
"25.3.5.42","TabSeparatedWithNames",1,1,1,1,1
"25.3.5.42","TabSeparated",1,1,1,1,1
"25.3.5.42","TSVWithNames",1,1,1,1,1
