"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.8.25","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","Npy",1,1,0,0,0
"25.1.8.25","TemplateIgnoreSpaces",1,0,0,0,1
"25.1.8.25","JSONCompactColumns",1,1,0,0,1
"25.1.8.25","JSONColumns",1,1,0,0,1
"25.1.8.25","ArrowStream",1,1,0,0,0
"25.1.8.25","JSONObjectEachRow",1,1,0,1,1
"25.1.8.25","NDJSON",1,1,1,1,1
"25.1.8.25","PrettyNDJSON",0,1,0,1,1
"25.1.8.25","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.1.8.25","PrettyJSONLines",0,1,0,1,1
"25.1.8.25","CSVWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","ORC",1,1,0,0,0
"25.1.8.25","Protobuf",1,1,0,0,0
"25.1.8.25","PrettyJSONEachRow",0,1,0,1,1
"25.1.8.25","JSONStrings",0,1,0,1,1
"25.1.8.25","JSON",1,1,0,1,1
"25.1.8.25","RawWithNames",1,1,1,1,1
"25.1.8.25","MsgPack",1,1,0,1,0
"25.1.8.25","LineAsStringWithNames",0,1,0,1,1
"25.1.8.25","LineAsString",1,1,1,1,1
"25.1.8.25","RowBinaryWithNames",1,1,0,1,0
"25.1.8.25","RowBinary",1,1,0,1,0
"25.1.8.25","SQLInsert",0,1,0,0,1
"25.1.8.25","Native",1,1,0,0,0
"25.1.8.25","Prometheus",0,1,0,0,1
"25.1.8.25","TSVRaw",1,1,1,1,1
"25.1.8.25","JSONLines",1,1,1,1,1
"25.1.8.25","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.1.8.25","JSONAsObject",1,0,1,0,1
"25.1.8.25","HiveText",1,0,1,0,1
"25.1.8.25","RowBinaryWithDefaults",1,0,0,0,1
"25.1.8.25","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","RawWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","JSONCompactStringsEachRow",1,1,1,1,1
"25.1.8.25","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.1.8.25","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","JSONCompactEachRow",1,1,1,1,1
"25.1.8.25","TSKV",1,1,1,1,1
"25.1.8.25","Avro",1,1,0,0,0
"25.1.8.25","JSONEachRow",1,1,1,1,1
"25.1.8.25","Pretty",0,1,0,0,1
"25.1.8.25","TSVRawWithNames",1,1,1,1,1
"25.1.8.25","TabSeparatedRaw",1,1,1,1,1
"25.1.8.25","Regexp",1,0,1,0,1
"25.1.8.25","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","MySQLWire",0,1,0,0,0
"25.1.8.25","CSVWithNames",1,1,1,1,1
"25.1.8.25","Raw",1,1,1,1,1
"25.1.8.25","TabSeparatedRawWithNames",1,1,1,1,1
"25.1.8.25","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.1.8.25","JSONCompact",1,1,0,1,1
"25.1.8.25","CSV",1,1,1,1,1
"25.1.8.25","CapnProto",1,1,0,0,0
"25.1.8.25","JSONCompactEachRowWithNames",1,1,1,1,1
"25.1.8.25","PostgreSQLWire",0,1,0,0,0
"25.1.8.25","TSVWithNamesAndTypes",1,1,1,1,1
"25.1.8.25","TabSeparatedWithNames",1,1,1,1,1
"25.1.8.25","TabSeparated",1,1,1,1,1
"25.1.8.25","TSVWithNames",1,1,1,1,1
