"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.4.190","CustomSeparatedWithNames",1,1,0,1,1
"25.3.4.190","CustomSeparated",1,1,0,1,1
"25.3.4.190","BSONEachRow",1,1,1,1,0
"25.3.4.190","Template",1,1,0,0,1
"25.3.4.190","XML",0,1,0,1,1
"25.3.4.190","ProtobufList",1,1,0,0,0
"25.3.4.190","ProtobufSingle",1,1,0,0,0
"25.3.4.190","JSONColumnsWithMetadata",1,1,0,0,1
"25.3.4.190","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","Npy",1,1,0,0,0
"25.3.4.190","TemplateIgnoreSpaces",1,0,0,0,1
"25.3.4.190","JSONCompactColumns",1,1,0,0,1
"25.3.4.190","JSONColumns",1,1,0,0,1
"25.3.4.190","ArrowStream",1,1,0,0,0
"25.3.4.190","JSONObjectEachRow",1,1,0,1,1
"25.3.4.190","NDJSON",1,1,1,1,1
"25.3.4.190","PrettyNDJSON",0,1,0,1,1
"25.3.4.190","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.3.4.190","PrettyJSONLines",0,1,0,1,1
"25.3.4.190","CSVWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","ORC",1,1,0,0,0
"25.3.4.190","Protobuf",1,1,0,0,0
"25.3.4.190","PrettyJSONEachRow",0,1,0,1,1
"25.3.4.190","JSONStrings",0,1,0,1,1
"25.3.4.190","JSON",1,1,0,1,1
"25.3.4.190","RawWithNames",1,1,1,1,1
"25.3.4.190","MsgPack",1,1,0,1,0
"25.3.4.190","LineAsStringWithNames",0,1,0,1,1
"25.3.4.190","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.3.4.190","LineAsString",1,1,1,1,1
"25.3.4.190","RowBinaryWithNames",1,1,0,1,0
"25.3.4.190","RowBinary",1,1,0,1,0
"25.3.4.190","SQLInsert",0,1,0,0,1
"25.3.4.190","Native",1,1,0,0,0
"25.3.4.190","Prometheus",0,1,0,0,1
"25.3.4.190","TSVRaw",1,1,1,1,1
"25.3.4.190","JSONLines",1,1,1,1,1
"25.3.4.190","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.3.4.190","JSONAsObject",1,0,1,0,1
"25.3.4.190","HiveText",1,0,1,0,1
"25.3.4.190","RowBinaryWithDefaults",1,0,0,0,1
"25.3.4.190","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","RawWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","JSONCompactStringsEachRow",1,1,1,1,1
"25.3.4.190","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.3.4.190","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","JSONCompactEachRow",1,1,1,1,1
"25.3.4.190","TSKV",1,1,1,1,1
"25.3.4.190","Avro",1,1,0,0,0
"25.3.4.190","JSONEachRow",1,1,1,1,1
"25.3.4.190","Pretty",0,1,0,0,1
"25.3.4.190","TSVRawWithNames",1,1,1,1,1
"25.3.4.190","TabSeparatedRaw",1,1,1,1,1
"25.3.4.190","Regexp",1,0,1,0,1
"25.3.4.190","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","MySQLWire",0,1,0,0,0
"25.3.4.190","CSVWithNames",1,1,1,1,1
"25.3.4.190","Raw",1,1,1,1,1
"25.3.4.190","TabSeparatedRawWithNames",1,1,1,1,1
"25.3.4.190","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.3.4.190","JSONCompact",1,1,0,1,1
"25.3.4.190","CSV",1,1,1,1,1
"25.3.4.190","JSONCompactEachRowWithNames",1,1,1,1,1
"25.3.4.190","TSVWithNamesAndTypes",1,1,1,1,1
"25.3.4.190","TabSeparatedWithNames",1,1,1,1,1
"25.3.4.190","TabSeparated",1,1,1,1,1
"25.3.4.190","TSVWithNames",1,1,1,1,1
